MOC_RUBROS_ID;MOC_ZONAS_ID;RUBRO;NIVEL_RIESGO;FACTURACION_PROM_ACTUAL;INDICE_CRECIMIENTO;INDICE_ESTABILIDAD;INDICE_APERTURA;INDICE_CIERRE;INDICE_SUPERVIVENCIA;IND_AP_ACT_VS_IND_AP_ANIO_ANT;IND_CL_ACT_VS_IND_CL_ANIO_ANT;SUP_MENOS_1;SUP_ENTRE_1_Y_2;SUP_ENTRE_2_Y_3;SUP_ENTRE_3_Y_4;SUP_ENTRE_4_Y_5;SUP_MAS_5;FACTURACION_PROM_ANIO_ANT;NIVEL_LOCALES;INDICE_CIERRE_ANIO_ANT;INDICE_APERTURA_ANIO_ANT
159;159;INSUMOS PARA EL HOGAR;1;5;3;4;0.00;0.00;100.00;-100.00;NULL;1.85;16.67;16.67;16.67;5.56;42.59;5;2;NULL;25.00
160;160;INSUMOS PARA EL HOGAR;3;2;3;1;0.00;15.00;80.00;-100.00;NULL;0.00;29.09;0.00;27.27;5.45;38.18;2;2;NULL;35.00
161;161;INSUMOS PARA EL HOGAR;1;5;4;3;0.00;0.00;100.00;-100.00;-100.00;0.00;18.18;13.64;18.18;13.64;36.36;5;1;14.29;28.57
162;1;BARES Y CAFES;2;5;2;3;0.00;7.69;100.00;-100.00;NULL;0.00;6.82;18.18;13.64;11.36;50.00;5;1;NULL;13.33
163;2;BARES Y CAFES;1;1;NULL;2;100.00;0.00;NULL;NULL;NULL;100.00;0.00;0.00;0.00;0.00;0.00;NULL;1;NULL;NULL
164;3;BARES Y CAFES;1;NULL;NULL;3;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;1;1;NULL;NULL
165;4;BARES Y CAFES;1;1;3;3;0.00;0.00;100.00;-100.00;-100.00;0.00;5.56;38.89;5.56;0.00;50.00;2;1;20.00;20.00
166;5;BARES Y CAFES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
167;6;BARES Y CAFES;1;1;4;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;16.67;33.33;0.00;50.00;1;1;NULL;NULL
168;7;BARES Y CAFES;1;5;4;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;33.33;0.00;0.00;66.67;5;1;NULL;NULL
169;8;BARES Y CAFES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
170;9;BARES Y CAFES;3;1;1;1;0.00;14.29;100.00;-100.00;NULL;0.00;7.14;14.29;10.71;7.14;60.71;1;1;NULL;10.00
171;10;BARES Y CAFES;1;1;4;2;50.00;0.00;NULL;-50.00;NULL;25.00;75.00;0.00;0.00;0.00;0.00;1;1;NULL;100.00
172;11;BARES Y CAFES;1;2;4;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;30.77;0.00;69.23;3;1;NULL;NULL
173;12;BARES Y CAFES;1;2;2;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;20.83;12.50;0.00;66.67;1;1;NULL;NULL
174;13;BARES Y CAFES;5;NULL;NULL;1;0.00;100.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;NULL;NULL;NULL;NULL
175;14;BARES Y CAFES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
176;15;BARES Y CAFES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
177;16;BARES Y CAFES;1;1;2;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;0.00;23.08;76.92;1;1;NULL;NULL
178;17;BARES Y CAFES;1;1;4;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;25.00;25.00;25.00;25.00;2;1;NULL;NULL
179;18;BARES Y CAFES;1;1;4;4;0.00;0.00;NULL;NULL;-100.00;0.00;0.00;0.00;0.00;0.00;100.00;1;1;33.33;NULL
180;19;BARES Y CAFES;1;1;4;3;0.00;0.00;100.00;NULL;NULL;0.00;11.11;0.00;0.00;22.22;66.67;1;1;NULL;NULL
181;20;BARES Y CAFES;2;1;4;2;15.00;5.00;100.00;50.00;0.00;4.92;4.92;11.48;13.11;8.20;57.38;1;2;5.26;10.53
182;21;BARES Y CAFES;1;1;3;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;13.33;0.00;86.67;2;1;NULL;NULL
183;22;BARES Y CAFES;1;5;4;2;28.57;0.00;100.00;0.00;NULL;11.11;22.22;5.56;22.22;0.00;38.89;5;1;NULL;40.00
184;23;BARES Y CAFES;3;3;2;4;0.00;0.00;50.00;-100.00;-100.00;0.00;6.90;34.48;10.34;10.34;37.93;3;1;10.00;10.00
185;24;BARES Y CAFES;1;2;4;2;20.00;0.00;100.00;-50.00;-100.00;15.79;21.05;0.00;26.32;0.00;36.84;2;1;40.00;40.00
186;25;BARES Y CAFES;1;2;4;3;0.00;0.00;100.00;-100.00;-100.00;5.88;11.76;5.88;29.41;0.00;47.06;2;1;66.67;33.33
187;26;BARES Y CAFES;3;1;4;2;28.57;0.00;50.00;0.00;NULL;9.52;19.05;4.76;0.00;14.29;52.38;1;1;NULL;28.57
188;27;BARES Y CAFES;1;3;4;4;11.76;0.00;100.00;-33.33;-100.00;5.08;8.47;6.78;16.95;10.17;52.54;3;2;17.65;17.65
189;28;BARES Y CAFES;4;3;2;1;0.00;20.00;75.00;NULL;100.00;0.00;0.00;13.51;18.92;10.81;56.76;2;1;9.09;NULL
190;29;BARES Y CAFES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
191;30;BARES Y CAFES;2;5;4;3;11.76;5.88;100.00;0.00;NULL;3.92;7.84;5.88;11.76;15.69;54.90;5;2;NULL;11.76
192;31;BARES Y CAFES;1;5;4;3;5.88;0.00;100.00;-50.00;NULL;1.85;9.26;18.52;11.11;3.70;55.56;5;2;NULL;11.76
193;32;BARES Y CAFES;1;1;4;2;0.00;0.00;NULL;-100.00;-100.00;0.00;66.67;0.00;0.00;33.33;0.00;1;1;50.00;100.00
194;33;BARES Y CAFES;3;2;2;4;14.29;0.00;50.00;0.00;-100.00;3.70;14.81;0.00;11.11;11.11;59.26;2;1;11.11;11.11
195;34;BARES Y CAFES;3;4;2;4;5.26;5.26;50.00;-50.00;NULL;1.52;7.58;18.18;3.03;4.55;65.15;4;2;NULL;8.70
196;35;BARES Y CAFES;2;1;4;2;42.86;0.00;75.00;200.00;-100.00;16.67;22.22;44.44;0.00;0.00;16.67;1;1;20.00;20.00
197;36;BARES Y CAFES;3;1;2;1;20.00;20.00;100.00;0.00;NULL;6.25;6.25;18.75;0.00;0.00;68.75;1;1;NULL;16.67
198;37;BARES Y CAFES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
199;38;BARES Y CAFES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;NULL;NULL;NULL;NULL
200;39;BARES Y CAFES;1;4;3;5;0.00;0.00;100.00;-100.00;NULL;0.00;9.52;9.52;0.00;4.76;76.19;3;1;NULL;14.29
201;40;BARES Y CAFES;1;1;4;2;50.00;0.00;100.00;NULL;NULL;16.67;0.00;33.33;0.00;0.00;50.00;2;1;NULL;NULL
202;41;BARES Y CAFES;1;1;4;4;16.67;0.00;100.00;NULL;-100.00;4.17;0.00;12.50;0.00;20.83;62.50;1;1;33.33;NULL
203;42;BARES Y CAFES;1;3;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;0.00;40.00;60.00;4;1;NULL;NULL
204;43;BARES Y CAFES;1;5;4;2;0.00;0.00;100.00;NULL;NULL;0.00;0.00;30.77;23.08;46.15;0.00;5;1;NULL;NULL
205;44;BARES Y CAFES;4;1;3;1;0.00;20.00;50.00;-100.00;NULL;0.00;16.67;5.56;11.11;16.67;50.00;1;1;NULL;20.00
206;45;BARES Y CAFES;1;1;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;1;1;NULL;NULL
207;46;BARES Y CAFES;2;3;3;4;0.00;0.00;75.00;-100.00;-100.00;3.28;8.20;9.84;13.11;0.00;65.57;3;2;5.00;15.00
208;47;BARES Y CAFES;1;1;NULL;2;0.00;0.00;100.00;-100.00;NULL;0.00;66.67;0.00;33.33;0.00;0.00;NULL;1;NULL;100.00
209;48;BARES Y CAFES;3;5;2;2;0.00;8.82;70.00;-100.00;0.00;2.31;3.85;23.08;13.85;0.00;56.92;5;3;7.32;9.76
210;49;BARES Y CAFES;1;2;4;4;0.00;0.00;100.00;-100.00;-100.00;0.00;7.69;0.00;0.00;3.85;88.46;2;1;12.50;12.50
211;50;BARES Y CAFES;1;5;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;5;1;NULL;NULL
212;51;BARES Y CAFES;2;5;4;4;2.04;2.04;100.00;-85.71;-66.67;1.23;8.02;8.64;9.26;9.88;62.96;5;4;6.00;14.00
213;52;BARES Y CAFES;1;1;4;4;14.29;0.00;100.00;NULL;-100.00;11.54;0.00;0.00;0.00;3.85;84.62;1;1;28.57;NULL
214;53;BARES Y CAFES;1;2;4;4;0.00;0.00;100.00;-100.00;-100.00;0.00;9.68;16.13;6.45;1.61;66.13;2;2;5.00;10.00
215;54;BARES Y CAFES;3;2;4;3;0.00;0.00;67.00;NULL;-100.00;0.00;0.00;26.83;14.63;0.00;58.54;2;1;16.67;NULL
216;55;BARES Y CAFES;3;3;2;4;0.00;0.00;67.00;-100.00;-100.00;0.00;9.84;11.48;6.56;8.20;63.93;2;2;10.00;15.00
217;56;BARES Y CAFES;1;2;3;4;0.00;0.00;100.00;-100.00;-100.00;6.25;0.00;12.50;0.00;0.00;81.25;3;1;20.00;20.00
218;57;BARES Y CAFES;1;2;4;2;0.00;0.00;NULL;-100.00;NULL;0.00;57.14;0.00;0.00;0.00;42.86;2;1;NULL;66.67
219;58;BARES Y CAFES;1;4;4;4;13.33;0.00;100.00;0.00;-100.00;4.17;8.33;6.25;18.75;4.17;58.33;3;2;6.67;13.33
220;59;BARES Y CAFES;1;4;1;3;0.00;0.00;100.00;-100.00;NULL;0.00;15.00;25.00;30.00;0.00;30.00;2;1;NULL;22.22
221;60;BARES Y CAFES;2;5;2;3;8.97;3.85;90.00;40.00;0.00;3.49;4.65;15.50;8.53;7.75;60.08;5;5;3.75;6.25
222;61;BARES Y CAFES;1;5;4;3;5.26;0.00;100.00;-75.00;-100.00;3.33;10.00;15.00;5.00;10.00;56.67;5;2;15.79;21.05
223;62;BARES Y CAFES;1;5;4;3;0.00;0.00;NULL;-100.00;NULL;0.00;40.00;0.00;0.00;0.00;60.00;4;1;NULL;50.00
224;63;BARES Y CAFES;1;1;4;3;0.00;0.00;100.00;NULL;-100.00;0.00;7.14;0.00;21.43;14.29;57.14;1;1;66.67;NULL
225;64;BARES Y CAFES;1;1;4;2;0.00;0.00;100.00;NULL;NULL;0.00;0.00;100.00;0.00;0.00;0.00;1;1;NULL;NULL
226;65;BARES Y CAFES;1;1;1;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;1;1;NULL;NULL
227;66;BARES Y CAFES;2;4;4;3;10.71;1.79;100.00;-66.67;-75.00;4.71;19.41;9.41;2.94;3.53;60.00;4;5;7.14;32.14
228;67;BARES Y CAFES;2;4;4;3;6.25;0.00;75.00;-50.00;-100.00;1.72;6.90;13.79;15.52;10.34;51.72;4;2;17.65;11.76
229;68;BARES Y CAFES;3;3;2;4;0.00;12.50;100.00;NULL;NULL;0.00;0.00;0.00;0.00;34.62;65.38;3;1;NULL;NULL
230;69;BARES Y CAFES;2;5;2;3;0.00;9.09;100.00;-100.00;0.00;0.00;6.76;8.11;13.51;6.76;64.86;5;2;8.00;12.00
231;70;BARES Y CAFES;1;1;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;1;1;NULL;NULL
232;71;BARES Y CAFES;4;1;4;3;0.00;0.00;0.00;NULL;-100.00;0.00;0.00;18.18;0.00;27.27;54.55;1;1;33.33;NULL
233;72;BARES Y CAFES;3;4;4;4;0.00;0.00;50.00;-100.00;NULL;8.57;8.57;11.43;8.57;0.00;62.86;3;1;NULL;11.11
234;73;BARES Y CAFES;1;5;4;3;0.00;0.00;100.00;-100.00;-100.00;0.00;13.33;6.67;13.33;8.89;57.78;5;2;7.14;21.43
235;74;BARES Y CAFES;4;1;4;3;8.33;0.00;0.00;NULL;-100.00;4.65;2.33;25.58;4.65;13.95;48.84;1;1;27.27;NULL
236;75;BARES Y CAFES;1;2;2;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;37.50;0.00;62.50;1;1;NULL;NULL
237;76;BARES Y CAFES;3;3;4;4;9.09;0.00;50.00;0.00;NULL;2.78;2.78;11.11;0.00;8.33;75.00;3;1;NULL;9.09
238;77;BARES Y CAFES;3;5;2;2;13.64;4.55;56.00;20.00;-77.78;3.95;7.24;18.42;11.84;7.89;50.66;5;4;20.93;11.63
239;78;BARES Y CAFES;2;5;3;3;14.29;7.14;100.00;33.33;-50.00;4.40;8.79;8.79;12.09;9.89;56.04;5;3;14.29;10.71
240;79;BARES Y CAFES;2;4;4;2;4.55;4.55;100.00;-80.00;-50.00;1.54;15.38;13.85;9.23;13.85;46.15;4;2;9.52;23.81
241;80;BARES Y CAFES;1;5;4;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;23.08;30.77;46.15;5;1;NULL;NULL
242;81;BARES Y CAFES;1;2;4;2;0.00;0.00;100.00;-100.00;NULL;0.00;33.33;50.00;0.00;0.00;16.67;1;1;NULL;50.00
243;82;BARES Y CAFES;1;4;4;2;7.69;0.00;100.00;-50.00;NULL;2.63;10.53;15.79;23.68;0.00;47.37;3;1;NULL;15.38
244;83;BARES Y CAFES;1;3;4;3;0.00;0.00;100.00;-100.00;NULL;0.00;7.14;14.29;21.43;0.00;57.14;3;1;NULL;11.11
245;84;BARES Y CAFES;3;4;4;2;8.33;8.33;50.00;-50.00;0.00;2.56;10.26;12.82;2.56;10.26;61.54;4;1;9.09;18.18
246;85;BARES Y CAFES;1;5;4;4;0.00;0.00;100.00;-100.00;-100.00;0.00;5.41;32.43;0.00;0.00;62.16;5;1;9.09;9.09
247;86;BARES Y CAFES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
248;87;BARES Y CAFES;1;3;4;3;7.69;0.00;100.00;-50.00;-100.00;2.50;10.00;22.50;15.00;10.00;40.00;3;1;8.33;16.67
249;88;BARES Y CAFES;3;3;4;3;14.81;3.70;43.00;33.33;NULL;4.65;10.47;6.98;10.47;6.98;60.47;3;3;NULL;11.11
250;89;BARES Y CAFES;3;5;3;4;0.00;0.00;50.00;-100.00;-100.00;0.00;8.82;5.88;4.41;0.00;80.88;4;2;4.35;13.04
251;90;BARES Y CAFES;3;5;4;1;12.50;12.50;100.00;NULL;NULL;4.55;0.00;27.27;27.27;0.00;40.91;5;1;NULL;NULL
252;91;BARES Y CAFES;1;3;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;25.00;0.00;0.00;75.00;3;1;NULL;NULL
253;92;BARES Y CAFES;1;5;4;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;50.00;0.00;0.00;50.00;5;1;NULL;NULL
254;93;BARES Y CAFES;1;5;4;2;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;42.86;42.86;14.29;5;1;NULL;NULL
255;94;BARES Y CAFES;2;4;4;3;22.22;0.00;75.00;33.33;-100.00;6.78;13.56;13.56;11.86;18.64;35.59;5;2;6.25;18.75
256;95;BARES Y CAFES;2;5;4;3;0.00;0.00;75.00;-100.00;-100.00;1.45;8.70;23.19;20.29;5.80;40.58;4;2;4.55;13.64
257;96;BARES Y CAFES;3;5;4;2;10.00;5.00;50.00;-50.00;NULL;5.08;15.25;6.78;5.08;15.25;52.54;4;2;NULL;21.05
258;97;BARES Y CAFES;1;1;4;5;0.00;0.00;100.00;NULL;NULL;0.00;0.00;14.29;0.00;0.00;85.71;1;1;NULL;NULL
259;98;BARES Y CAFES;1;3;3;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;57.14;0.00;42.86;2;1;NULL;NULL
260;99;BARES Y CAFES;1;1;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;2;1;NULL;NULL
261;100;BARES Y CAFES;1;1;4;3;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;1;1;NULL;NULL
262;101;BARES Y CAFES;3;1;4;2;0.00;12.50;100.00;NULL;NULL;4.35;0.00;0.00;4.35;13.04;78.26;1;1;NULL;NULL
263;102;BARES Y CAFES;2;3;2;2;6.67;6.67;100.00;NULL;0.00;1.75;0.00;5.26;19.30;7.02;66.67;3;2;5.56;NULL
264;103;BARES Y CAFES;3;5;2;4;6.25;0.00;50.00;-66.67;-100.00;4.76;7.94;15.87;9.52;3.17;58.73;5;2;15.00;15.00
265;104;BARES Y CAFES;1;3;1;3;10.00;0.00;100.00;-50.00;NULL;3.45;13.79;0.00;0.00;17.24;65.52;5;1;NULL;20.00
266;105;BARES Y CAFES;2;5;4;3;8.11;2.70;100.00;-62.50;NULL;2.54;13.56;6.78;14.41;2.54;60.17;4;3;NULL;19.51
267;106;BARES Y CAFES;3;3;3;2;10.81;8.11;83.00;33.33;-57.14;3.97;5.56;13.49;13.49;5.56;57.94;3;3;18.92;8.11
268;107;BARES Y CAFES;1;1;4;5;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;1;1;NULL;NULL
269;108;BARES Y CAFES;1;5;2;3;0.00;0.00;100.00;-100.00;-100.00;0.00;12.50;0.00;31.25;0.00;56.25;5;1;50.00;25.00
270;109;BARES Y CAFES;1;1;1;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;15.79;21.05;15.79;47.37;1;1;NULL;NULL
271;110;BARES Y CAFES;1;3;2;3;0.00;0.00;100.00;-100.00;NULL;21.74;17.39;4.35;0.00;13.04;43.48;3;1;NULL;25.00
272;111;BARES Y CAFES;1;1;2;3;0.00;0.00;100.00;-100.00;-100.00;0.00;21.05;0.00;21.05;15.79;42.11;1;1;16.67;33.33
273;112;BARES Y CAFES;1;1;5;2;33.33;0.00;100.00;NULL;NULL;11.11;22.22;16.67;5.56;11.11;33.33;1;1;NULL;NULL
274;113;BARES Y CAFES;1;2;4;4;0.00;0.00;NULL;-100.00;NULL;0.00;18.18;0.00;0.00;0.00;81.82;2;1;NULL;25.00
275;114;BARES Y CAFES;2;3;4;2;14.29;7.14;100.00;0.00;0.00;4.65;9.30;18.60;16.28;6.98;44.19;2;1;7.69;15.38
276;115;BARES Y CAFES;2;2;2;2;0.00;9.09;100.00;-100.00;-50.00;2.22;4.44;2.22;6.67;13.33;71.11;3;1;14.29;7.14
277;116;BARES Y CAFES;1;2;3;4;5.26;0.00;100.00;-50.00;-100.00;1.43;7.14;10.00;8.57;5.71;67.14;1;2;8.70;8.70
278;117;BARES Y CAFES;3;5;5;4;22.22;0.00;67.00;NULL;-100.00;11.11;0.00;14.81;14.81;0.00;59.26;5;1;16.67;NULL
279;118;BARES Y CAFES;3;5;2;3;6.82;5.68;73.00;-25.00;-16.67;4.01;6.69;4.68;8.70;8.70;67.22;5;5;6.59;8.79
280;119;BARES Y CAFES;1;NULL;NULL;2;0.00;0.00;NULL;-100.00;NULL;0.00;100.00;0.00;0.00;0.00;0.00;NULL;1;NULL;100.00
281;120;BARES Y CAFES;1;1;4;2;0.00;0.00;NULL;-100.00;NULL;0.00;100.00;0.00;0.00;0.00;0.00;1;1;NULL;100.00
282;121;BARES Y CAFES;1;5;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;8.33;16.67;25.00;50.00;5;1;NULL;NULL
283;122;BARES Y CAFES;1;3;4;4;8.33;0.00;100.00;0.00;NULL;2.63;2.63;21.05;15.79;0.00;57.89;2;1;NULL;7.69
284;123;BARES Y CAFES;4;1;1;1;0.00;25.00;100.00;-100.00;NULL;0.00;20.00;40.00;13.33;0.00;26.67;1;1;NULL;33.33
285;124;BARES Y CAFES;1;5;4;2;33.33;0.00;100.00;-50.00;-100.00;11.11;44.44;22.22;0.00;22.22;0.00;5;1;33.33;66.67
286;125;BARES Y CAFES;1;4;2;3;0.00;0.00;100.00;-100.00;NULL;0.00;16.67;8.33;0.00;0.00;75.00;4;1;NULL;25.00
287;126;BARES Y CAFES;3;3;4;2;15.79;5.26;50.00;200.00;-66.67;4.76;3.17;38.10;12.70;0.00;41.27;3;2;17.65;5.88
288;127;BARES Y CAFES;3;2;4;4;12.50;0.00;50.00;NULL;-100.00;3.45;0.00;6.90;10.34;6.90;72.41;2;1;12.50;NULL
289;128;BARES Y CAFES;1;3;3;3;0.00;0.00;100.00;-100.00;NULL;0.00;14.29;35.71;0.00;0.00;50.00;2;1;NULL;20.00
290;129;BARES Y CAFES;3;5;4;2;13.64;4.55;67.00;-25.00;-50.00;5.48;13.70;20.55;10.96;0.00;49.32;5;2;8.70;17.39
291;130;BARES Y CAFES;3;3;4;4;0.00;0.00;33.00;-100.00;-100.00;0.00;8.11;16.22;13.51;0.00;62.16;4;1;30.00;20.00
292;131;BARES Y CAFES;3;5;4;3;12.50;0.00;33.00;0.00;-100.00;3.45;13.79;10.34;6.90;10.34;55.17;4;1;11.11;11.11
293;132;BARES Y CAFES;1;5;2;2;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;75.00;25.00;0.00;5;1;NULL;NULL
294;133;BARES Y CAFES;1;2;5;2;40.00;0.00;100.00;NULL;NULL;14.29;0.00;0.00;42.86;7.14;35.71;3;1;NULL;NULL
295;134;BARES Y CAFES;3;5;4;2;11.11;11.11;100.00;0.00;0.00;3.33;6.67;10.00;10.00;0.00;70.00;5;1;11.11;11.11
296;135;BARES Y CAFES;1;2;4;3;22.22;0.00;100.00;100.00;NULL;10.34;6.90;20.69;6.90;0.00;55.17;2;1;NULL;10.00
297;136;BARES Y CAFES;1;1;4;3;0.00;0.00;100.00;NULL;-100.00;0.00;0.00;7.69;38.46;0.00;53.85;1;1;33.33;NULL
298;137;BARES Y CAFES;1;3;3;3;14.29;0.00;100.00;-50.00;NULL;4.35;13.04;4.35;17.39;13.04;47.83;2;1;NULL;25.00
299;138;BARES Y CAFES;1;3;4;3;16.67;0.00;100.00;NULL;-100.00;4.76;9.52;19.05;14.29;14.29;38.10;3;1;16.67;NULL
300;139;BARES Y CAFES;4;4;4;4;0.00;0.00;0.00;NULL;-100.00;0.00;0.00;6.67;0.00;10.00;83.33;3;1;11.11;NULL
301;140;BARES Y CAFES;2;2;2;4;5.13;0.00;86.00;-66.67;-100.00;1.32;8.55;11.18;11.18;5.92;61.84;3;4;16.67;12.50
302;141;BARES Y CAFES;2;5;2;4;7.78;3.33;81.00;-22.22;-66.67;2.92;6.49;5.52;13.64;9.42;62.01;5;5;9.18;9.18
303;142;BARES Y CAFES;1;5;4;4;5.56;0.00;100.00;-83.33;-100.00;4.92;18.03;9.84;0.00;4.92;62.30;5;2;27.78;33.33
304;143;BARES Y CAFES;4;4;3;4;0.00;0.00;0.00;-100.00;-100.00;0.00;13.33;0.00;13.33;0.00;73.33;3;1;20.00;20.00
305;144;BARES Y CAFES;NULL;NULL;NULL;NULL;0.00;0.00;100.00;NULL;NULL;0.00;0.00;50.00;0.00;0.00;50.00;1;NULL;NULL;NULL
306;145;BARES Y CAFES;1;5;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;12.50;0.00;87.50;5;1;NULL;NULL
307;146;BARES Y CAFES;1;5;4;4;6.67;0.00;100.00;-66.67;NULL;3.92;13.73;7.84;5.88;15.69;52.94;5;2;NULL;18.75
308;147;BARES Y CAFES;4;2;2;1;0.00;25.00;100.00;-100.00;NULL;0.00;8.33;12.50;37.50;0.00;41.67;2;1;NULL;12.50
309;148;BARES Y CAFES;1;2;2;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;7.69;0.00;92.31;2;1;NULL;NULL
310;149;BARES Y CAFES;2;5;3;2;12.50;6.25;100.00;100.00;0.00;3.85;3.85;17.31;1.92;9.62;63.46;5;2;5.88;5.88
311;150;BARES Y CAFES;3;4;4;3;9.09;0.00;67.00;NULL;-100.00;2.50;0.00;25.00;10.00;0.00;62.50;4;1;18.18;NULL
312;151;BARES Y CAFES;3;1;4;2;21.43;3.57;50.00;100.00;0.00;6.98;6.98;17.44;5.81;3.49;59.30;1;3;3.85;11.54
313;152;BARES Y CAFES;3;3;4;2;15.38;7.69;75.00;-33.33;NULL;5.26;18.42;23.68;23.68;10.53;18.42;4;1;NULL;25.00
314;153;BARES Y CAFES;1;2;4;4;0.00;0.00;100.00;NULL;NULL;0.00;5.88;0.00;52.94;0.00;41.18;1;1;NULL;NULL
315;154;BARES Y CAFES;3;2;4;2;11.11;11.11;100.00;0.00;0.00;3.85;7.69;11.54;0.00;0.00;76.92;2;1;12.50;12.50
316;155;BARES Y CAFES;2;5;3;4;4.17;4.17;100.00;-66.67;0.00;1.18;5.88;14.12;0.00;3.53;75.29;5;2;3.45;10.34
317;156;BARES Y CAFES;5;1;2;1;25.00;25.00;0.00;NULL;0.00;7.14;0.00;14.29;21.43;0.00;57.14;1;1;25.00;NULL
318;157;BARES Y CAFES;3;5;1;2;11.11;11.11;100.00;-50.00;0.00;4.05;6.76;9.46;13.51;12.16;54.05;4;2;8.00;16.00
319;158;BARES Y CAFES;1;2;3;4;0.00;0.00;100.00;NULL;-100.00;0.00;0.00;12.07;8.62;8.62;70.69;2;2;5.88;NULL
320;159;BARES Y CAFES;1;4;4;4;8.70;0.00;100.00;0.00;-100.00;2.67;5.33;8.00;21.33;13.33;49.33;5;2;4.17;8.33
321;160;BARES Y CAFES;2;4;1;3;5.26;5.26;100.00;-66.67;-66.67;2.63;6.58;0.00;9.21;9.21;72.37;5;2;12.50;12.50
322;161;BARES Y CAFES;1;1;4;3;0.00;0.00;100.00;-100.00;NULL;0.00;11.11;33.33;0.00;0.00;55.56;1;1;NULL;16.67
323;1;CARNES Y VERDURAS;1;5;2;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;32.14;0.00;10.71;57.14;5;1;NULL;NULL
324;2;CARNES Y VERDURAS;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
325;3;CARNES Y VERDURAS;3;4;2;4;0.00;0.00;50.00;NULL;-100.00;0.00;0.00;7.69;11.54;0.00;80.77;5;1;14.29;NULL
326;4;CARNES Y VERDURAS;1;5;4;2;50.00;0.00;NULL;0.00;NULL;60.00;40.00;0.00;0.00;0.00;0.00;3;1;NULL;50.00
327;5;CARNES Y VERDURAS;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
328;6;CARNES Y VERDURAS;3;1;4;2;0.00;0.00;50.00;-100.00;NULL;33.33;22.22;0.00;33.33;11.11;0.00;1;1;NULL;50.00
